codigo;disciplina;ch;periodo;modulo;estrutura_curricular;Série/Módulo;curso;modalidade;campus;vagas;pré-requisito
ENF001;ANATOMIA E FISIOLOGIA;80;2022.1;MOD0005 - ENFERMAGEM SUBSEQ_MÓDULO I_2018.1;01 - 2018.1;1;ENFERMAGEM;Subsequente;CAMPUS AVANCADO BENEDITO BENTES;28;não se aplica
BATBIOANVA1;ANATOMIA VEGETAL E ANIMAL;80;2022.1;MOD0016 - BIOTECNOLOGIA-INTEGRADO-1ª SÉRIE-2020;01 - 2020.1;1;BIOTECNOLOGIA;Integrado;CAMPUS BATALHA;55;não se aplica
LOG010;ARMAZENAGEM E MOVIMENTAÇÃO DE MATERIAIS;40;2022.1;MOD0513 - LOG_SUB_SEMESTRE II_2019.1;01 - 2019.1;2;LOGISTICA;Subsequente;CAMPUS ARAPIRACA;40;não se aplica
LOG010;ARMAZENAGEM E MOVIMENTAÇÃO DE MATERIAIS;40;2022.2;MOD0513 - LOG_SUB_SEMESTRE II_2019.1;01 - 2019.1;2;LOGISTICA;Subsequente;CAMPUS ARAPIRACA;50;não se aplica
LOG010;ARMAZENAGEM E MOVIMENTAÇÃO DE MATERIAIS;40;2022.1;MOD0010 - LOGÍSTICA_SUBSEQ_MÓDULO II_2019.1;02 - 2019.1;2;LOGISTICA;Subsequente;CAMPUS AVANCADO BENEDITO BENTES;50;não se aplica
LOG010;ARMAZENAGEM E MOVIMENTAÇÃO DE MATERIAIS;40;2022.1;MOD0002 - LOGÍSTICA SUBSEQ_MODULO II_2017.1;01 - 2017.1;2;LOGISTICA;Subsequente;CAMPUS AVANCADO BENEDITO BENTES;50;não se aplica
LOG010;ARMAZENAGEM E MOVIMENTAÇÃO DE MATERIAIS;40;2022.2;MOD0002 - LOGÍSTICA SUBSEQ_MODULO II_2017.1;01 - 2017.1;2;LOGISTICA;Subsequente;CAMPUS AVANCADO BENEDITO BENTES;40;não se aplica
LOG010;ARMAZENAGEM E MOVIMENTAÇÃO DE MATERIAIS;40;2022.2;MOD0010 - LOGÍSTICA_SUBSEQ_MÓDULO II_2019.1;02 - 2019.1;2;LOGISTICA;Subsequente;CAMPUS AVANCADO BENEDITO BENTES;40;não se aplica
PIRALIARTE1;ARTE;96;2022.1;MOD0025 - ALIMENTOS_INTEGRADO_1º ANO_2020.1;01 - 2020.1;1;ALIMENTOS;Integrado/EJA;CAMPUS PIRANHAS;40;não se aplica
ARAELOARTE1;ARTES;80;2022.1;MOD0517 - ELETROELETÔNICA-INTEGRADO-1ªSÉRIE-2020;049 - 2020.1;1;ELETROELETRONICA;Integrado;CAMPUS ARAPIRACA;50;não se aplica
ARAELOARTE1;ARTES;80;2022.1;MOD0517 - ELETROELETÔNICA-INTEGRADO-1ªSÉRIE-2020;049 - 2020.1;1;ELETROELETRONICA;Integrado;CAMPUS ARAPIRACA;50;não se aplica
ARAINFARTE1;ARTES;80;2022.1;MOD0516 - INFORMÁTICA_INTEGRADO_1ªSÉRIE_2020.1;051 - 2020.1;1;INFORMATICA;Integrado;CAMPUS ARAPIRACA;50;não se aplica
ARAINFARTE1;ARTES;80;2022.1;MOD0516 - INFORMÁTICA_INTEGRADO_1ªSÉRIE_2020.1;051 - 2020.1;1;INFORMATICA;Integrado;CAMPUS ARAPIRACA;50;não se aplica
BBELOGARTE1;ARTES;80;2022.1;MOD0020 - LOGÍSTICA_INTEGRADO_1ª SÉRIE_2022;01 - 2022.1;1;LOGISTICA;Integrado;CAMPUS AVANCADO BENEDITO BENTES;37;não se aplica
BBELOGARTE1;ARTES;80;2022.1;MOD0020 - LOGÍSTICA_INTEGRADO_1ª SÉRIE_2022;01 - 2022.1;1;LOGISTICA;Integrado;CAMPUS AVANCADO BENEDITO BENTES;36;não se aplica
BATAGOARTE1;ARTES;80;2022.1;MOD0017 - AGROINDÚSTRIA_INTEGRADO_1ª SÉRIE_2020.1;02 - 2020.1;1;AGROINDUSTRIA;Integrado;CAMPUS BATALHA;55;não se aplica
BATAGOARTE1;ARTES;80;2022.1;MOD0017 - AGROINDÚSTRIA_INTEGRADO_1ª SÉRIE_2020.1;02 - 2020.1;1;AGROINDUSTRIA;Integrado;CAMPUS BATALHA;55;não se aplica
BATBIOARTE1;ARTES;80;2022.1;MOD0016 - BIOTECNOLOGIA-INTEGRADO-1ª SÉRIE-2020;01 - 2020.1;1;BIOTECNOLOGIA;Integrado;CAMPUS BATALHA;55;não se aplica
MACDSIARTE1;ARTES;80;2022.1;MOD22037 - DESENVOL. DE SISTEMAS-INTEGRADO-1ª SÉRIE-2020;01 - 2020.1;1;DESENVOLVIMENTO DE SISTEMAS;Integrado;CAMPUS MACEIO;45;não se aplica
MACDSIARTE1;ARTES;80;2022.1;MOD22037 - DESENVOL. DE SISTEMAS-INTEGRADO-1ª SÉRIE-2020;01 - 2020.1;1;DESENVOLVIMENTO DE SISTEMAS;Integrado;CAMPUS MACEIO;45;não se aplica
MACEDIARTE1;ARTES;80;2022.1;MOD22041 - EDIFICAÇÕES_INTEGRADO_1ª SÉRIE_2020.1;022018 - 2020.1;1;EDIFICACOES;Integrado;CAMPUS MACEIO;60;não se aplica
MACEDIARTE1;ARTES;80;2022.1;MOD22041 - EDIFICAÇÕES_INTEGRADO_1ª SÉRIE_2020.1;022018 - 2020.1;1;EDIFICACOES;Integrado;CAMPUS MACEIO;60;não se aplica
MACEDIARTE1;ARTES;80;2022.1;MOD22041 - EDIFICAÇÕES_INTEGRADO_1ª SÉRIE_2020.1;022018 - 2020.1;1;EDIFICACOES;Integrado;CAMPUS MACEIO;60;não se aplica
MACESTARTE1;ARTES;80;2022.1;MOD22040 - ESTRADAS-INTEGRADO-1ºSERIE-2020;052019 - 2020.1;1;ESTRADAS;Integrado;CAMPUS MACEIO;50;não se aplica
MACESTARTE1;ARTES;80;2022.1;MOD22040 - ESTRADAS-INTEGRADO-1ºSERIE-2020;052019 - 2020.1;1;ESTRADAS;Integrado;CAMPUS MACEIO;50;não se aplica
MACESTARTE1;ARTES;80;2022.1;MOD22040 - ESTRADAS-INTEGRADO-1ºSERIE-2020;052019 - 2020.1;1;ESTRADAS;Integrado;CAMPUS MACEIO;50;não se aplica
MACQUIARTE1;ARTES;80;2022.1;MOD22034 - QUÍMICA_INTEGRADO_1ª SÉRIE_2020;03 - 2020.1;1;QUIMICA;Integrado;CAMPUS MACEIO;45;não se aplica
MACQUIARTE1;ARTES;80;2022.1;MOD22034 - QUÍMICA_INTEGRADO_1ª SÉRIE_2020;03 - 2020.1;1;QUIMICA;Integrado;CAMPUS MACEIO;45;não se aplica
MACELTARTE1;ARTES;80;2022.1;MOD22036 - ELETROTÉCNICA_INTEGRADO_1ª SÉRIE_2020.1;042018 - 2020.1;1;ELETROTECNICA;Integrado;CAMPUS MACEIO;50;não se aplica
MACELTARTE1;ARTES;80;2022.1;MOD22036 - ELETROTÉCNICA_INTEGRADO_1ª SÉRIE_2020.1;042018 - 2020.1;1;ELETROTECNICA;Integrado;CAMPUS MACEIO;50;não se aplica
MARAGRARTE1;ARTES;80;2022.1;MOD0016 - AGROECOLOGIA_INTEGRADO_1ª SÉRIE_2020;02 - 2020.1;1;AGROECOLOGIA;Integrado;CAMPUS MARAGOGI;60;não se aplica
MARAGRARTE1;ARTES;80;2022.1;MOD0016 - AGROECOLOGIA_INTEGRADO_1ª SÉRIE_2020;02 - 2020.1;1;AGROECOLOGIA;Integrado;CAMPUS MARAGOGI;60;não se aplica
MARAGRARTE1;ARTES;80;2022.1;MOD0016 - AGROECOLOGIA_INTEGRADO_1ª SÉRIE_2020;02 - 2020.1;1;AGROECOLOGIA;Integrado;CAMPUS MARAGOGI;30;não se aplica
MARHOSARTE1;ARTES;80;2022.1;MOD0015 - HOSPEDAGEM-INTEGRADO-1ª SÉRIE-2020;02 - 2020.1;1;HOSPEDAGEM;Integrado;CAMPUS MARAGOGI;50;não se aplica
MARHOSARTE1;ARTES;80;2022.1;MOD0015 - HOSPEDAGEM-INTEGRADO-1ª SÉRIE-2020;02 - 2020.1;1;HOSPEDAGEM;Integrado;CAMPUS MARAGOGI;50;não se aplica
MADGUTARTE1;ARTES;80;2022.1;MOD0053 - GUIA DE TURISMO-INTEGRADO-1ªSÉRIE-2020;03 - 2020.1;1;GUIA DE TURISMO;Integrado;CAMPUS MARECHAL DEODORO;60;não se aplica
MADGUTARTE1;ARTES;80;2022.1;MOD0053 - GUIA DE TURISMO-INTEGRADO-1ªSÉRIE-2020;03 - 2020.1;1;GUIA DE TURISMO;Integrado;CAMPUS MARECHAL DEODORO;60;não se aplica
MARMAMARTE1;ARTES;80;2022.1;MOD0052 - MEIO AMBIENTE_INTEGRADO_1ª SÉRIE_2020;05 - 2020.1;1;MEIO AMBIENTE;Integrado;CAMPUS MARECHAL DEODORO;50;não se aplica
MARMAMARTE1;ARTES;80;2022.1;MOD0052 - MEIO AMBIENTE_INTEGRADO_1ª SÉRIE_2020;05 - 2020.1;1;MEIO AMBIENTE;Integrado;CAMPUS MARECHAL DEODORO;50;não se aplica
MURAGRARTE1;ARTES;80;2022.1;MOD0011 - AGROECOLOGIA_INTEGRADO_1ª SÉRIE_2020;02 - 2020.1;1;AGROECOLOGIA;Integrado;CAMPUS MURICI;60;não se aplica
MURAGRARTE1;ARTES;80;2022.1;MOD0011 - AGROECOLOGIA_INTEGRADO_1ª SÉRIE_2020;02 - 2020.1;1;AGROECOLOGIA;Integrado;CAMPUS MURICI;60;não se aplica
MURAGOARTE1;ARTES;80;2022.1;MOD0012 - AGROINDÚSTRIA-INTEGRADO-1ªSÉRIE-2020;02 - 2020.1;1;AGROINDUSTRIA;Integrado;CAMPUS MURICI;50;não se aplica
MURAGOARTE1;ARTES;80;2022.1;MOD0012 - AGROINDÚSTRIA-INTEGRADO-1ªSÉRIE-2020;02 - 2020.1;1;AGROINDUSTRIA;Integrado;CAMPUS MURICI;50;não se aplica
MURAGOARTE1;ARTES;80;2022.1;MOD0012 - AGROINDÚSTRIA-INTEGRADO-1ªSÉRIE-2020;02 - 2020.1;1;AGROINDUSTRIA;Integrado;CAMPUS MURICI;4;não se aplica
PINEDIARTE1;ARTES;80;2022.1;MOD0114 - EDIFICAÇÕES_INTEGRADO_1ª SÉRIE_2020;03 - 2020.1;1;EDIFICACOES;Integrado;CAMPUS PALMEIRA DOS INDIOS;60;não se aplica
PINEDIARTE1;ARTES;80;2022.1;MOD0114 - EDIFICAÇÕES_INTEGRADO_1ª SÉRIE_2020;03 - 2020.1;1;EDIFICACOES;Integrado;CAMPUS PALMEIRA DOS INDIOS;60;não se aplica
PINELTARTE1;ARTES;80;2022.1;MOD0110 - ELETROTÉCNICA_INTEGRADO_1ª SÉRIE_2020.1;05 - 2020.1;1;ELETROTECNICA;Integrado;CAMPUS PALMEIRA DOS INDIOS;60;não se aplica
PINELTARTE1;ARTES;80;2022.1;MOD0110 - ELETROTÉCNICA_INTEGRADO_1ª SÉRIE_2020.1;05 - 2020.1;1;ELETROTECNICA;Integrado;CAMPUS PALMEIRA DOS INDIOS;60;não se aplica
PININFARTE1;ARTES;80;2022.1;MOD0113 - INFORMÁTICA_INTEGRADO_1ªSÉRIE_2020.1;07 - 2020.1;1;INFORMATICA;Integrado;CAMPUS PALMEIRA DOS INDIOS;50;não se aplica
PININFARTE1;ARTES;80;2022.1;MOD0113 - INFORMÁTICA_INTEGRADO_1ªSÉRIE_2020.1;07 - 2020.1;1;INFORMATICA;Integrado;CAMPUS PALMEIRA DOS INDIOS;50;não se aplica
PINSEGARTE1;ARTES;80;2022.1;MOD0124 - SEGURANÇA DO TRABALHO_INTEGRADO_1ª SÉRIE_2021.1;01 - 2021.1;1;SEGURANCA DO TRABALHO;Integrado;CAMPUS PALMEIRA DOS INDIOS;60;não se aplica
PINSEGARTE1;ARTES;80;2022.1;MOD0124 - SEGURANÇA DO TRABALHO_INTEGRADO_1ª SÉRIE_2021.1;01 - 2021.1;1;SEGURANCA DO TRABALHO;Integrado;CAMPUS PALMEIRA DOS INDIOS;60;não se aplica
PENMAMARTE1;ARTES;80;2022.1;MOD0028 - MEIO_AMBIENTE_INTEGRADO_1ªSÉRIE_2020.1;04 - 2020.1;1;MEIO AMBIENTE;Integrado;CAMPUS PENEDO;50;não se aplica
PENMAMARTE1;ARTES;80;2022.1;MOD0028 - MEIO_AMBIENTE_INTEGRADO_1ªSÉRIE_2020.1;04 - 2020.1;1;MEIO AMBIENTE;Integrado;CAMPUS PENEDO;50;não se aplica
PENQUIARTE1;ARTES;80;2022.1;MOD0027 - QUÍMICA_INTEGRADO_1ª SÉRIE_2020;02 - 2020.1;1;QUIMICA;Integrado;CAMPUS PENEDO;50;não se aplica
PENQUIARTE1;ARTES;80;2022.1;MOD0027 - QUÍMICA_INTEGRADO_1ª SÉRIE_2020;02 - 2020.1;1;QUIMICA;Integrado;CAMPUS PENEDO;50;não se aplica
PIRAGRARTE1;ARTES;80;2022.1;MOD0028 - AGROECOLOGIA_INTEGRADO_1ª SÉRIE_2022;02 - 2022.1;1;AGROECOLOGIA;Integrado;CAMPUS PIRANHAS;50;não se aplica
PIRAGOARTE1;ARTES;80;2022.1;MOD0017 - AGROINDÚSTRIA_INTEGRADO_1ª SÉRIE_2020.1;02 - 2020.1;1;AGROINDUSTRIA;Integrado;CAMPUS PIRANHAS;50;não se aplica
PIRAGOARTE1;ARTES;80;2022.1;MOD0017 - AGROINDÚSTRIA_INTEGRADO_1ª SÉRIE_2020.1;02 - 2020.1;1;AGROINDUSTRIA;Integrado;CAMPUS PIRANHAS;50;não se aplica
RIOINFARTE1;ARTES;80;2022.1;MOD0009 - RIO LARGO_INFORMÁTICA INTEGRADO_1ª SÉRIE_2022;01 - 2022.1;1;INFORMATICA;Integrado;CAMPUS RIO LARGO;36;não se aplica
SANADMARTE1;ARTES;80;2022.1;MOD0026 - ADMINISTRAÇÃO-INTEGRADO-1ªSERIE-2020;02 - 2020.1;1;ADMINISTRACAO;Integrado;CAMPUS SANTANA DO IPANEMA;50;não se aplica
SANADMARTE1;ARTES;80;2022.1;MOD0026 - ADMINISTRAÇÃO-INTEGRADO-1ªSERIE-2020;02 - 2020.1;1;ADMINISTRACAO;Integrado;CAMPUS SANTANA DO IPANEMA;50;não se aplica
SANAPEARTE1;ARTES;80;2022.1;MOD0027 - AGROPECUÁRIA-INTEGRADO-1ªSÉRIE-2020;02 - 2020.1;1;AGROPECUARIA;Integrado;CAMPUS SANTANA DO IPANEMA;50;não se aplica
SANAPEARTE1;ARTES;80;2022.1;MOD0027 - AGROPECUÁRIA-INTEGRADO-1ªSÉRIE-2020;02 - 2020.1;1;AGROPECUARIA;Integrado;CAMPUS SANTANA DO IPANEMA;50;não se aplica
SMGINIARTE1;ARTES;80;2022.1;MOD0465 - INFORMÁTICA PARA INTERNET_INTEGRADO_1ª SÉRIE_2021;01 - 2021.1;1;INFORMATICA PARA INTERNET;Integrado;CAMPUS SAO MIGUEL DOS CAMPOS;45;não se aplica
SMGINIARTE1;ARTES;80;2022.1;MOD0465 - INFORMÁTICA PARA INTERNET_INTEGRADO_1ª SÉRIE_2021;01 - 2021.1;1;INFORMATICA PARA INTERNET;Integrado;CAMPUS SAO MIGUEL DOS CAMPOS;45;não se aplica
PROINF010;ARTES;40;2022.2;MOD0149 - INFO_PROEJA_2ª FASE_ 2007.1;06 - 2007.1;2;QUALIFICACAO EM INFORMATICA;Integrado/EJA/FIC;CAMPUS SATUBA;50;não se aplica
PROAL08;ARTES;40;2022.2;MOD0153 - ALIMENTOS_PROEJA_2ª FASE_2006.1;08 - 2006.1;2;QUALIFICACAO EM PROCESSAMENTO DE ALIMENTOS;Integrado/EJA/FIC;CAMPUS SATUBA;50;não se aplica
SATAGOARTE1;ARTES;80;2022.1;MOD0158 - AGROINDÚSTRIA-INTEGRADO-1ªSÉRIE-2020;06 - 2020.1;1;AGROINDUSTRIA;Integrado;CAMPUS SATUBA;50;não se aplica
SATAGOARTE1;ARTES;80;2022.1;MOD0158 - AGROINDÚSTRIA-INTEGRADO-1ªSÉRIE-2020;06 - 2020.1;1;AGROINDUSTRIA;Integrado;CAMPUS SATUBA;50;não se aplica
SATAPEARTE1;ARTES;80;2022.1;MOD0157 - AGROPECUÁRIA-INTEGRADO-1ªSERIE-2020;02 - 2020.1;1;AGROPECUARIA;Integrado;CAMPUS SATUBA;50;não se aplica
SATAPEARTE1;ARTES;80;2022.1;MOD0157 - AGROPECUÁRIA-INTEGRADO-1ªSERIE-2020;02 - 2020.1;1;AGROPECUARIA;Integrado;CAMPUS SATUBA;50;não se aplica
SATAPEARTE1;ARTES;80;2022.1;MOD0157 - AGROPECUÁRIA-INTEGRADO-1ªSERIE-2020;02 - 2020.1;1;AGROPECUARIA;Integrado;CAMPUS SATUBA;50;não se aplica
SATAPEARTE1;ARTES;80;2022.1;MOD0157 - AGROPECUÁRIA-INTEGRADO-1ªSERIE-2020;02 - 2020.1;1;AGROPECUARIA;Integrado;CAMPUS SATUBA;50;não se aplica
SATAPEARTE1;ARTES;80;2022.1;MOD0157 - AGROPECUÁRIA-INTEGRADO-1ªSERIE-2020;02 - 2020.1;1;AGROPECUARIA;Integrado;CAMPUS SATUBA;50;não se aplica
CORMECART1;ARTES 1;80;2022.1;MOD0024 - MECÂNICA-INTEGRADO-1°SÉRIE-2020;02 - 2020.1;1; MECANICA;Integrado;CAMPUS CORURIPE;50;não se aplica
CORMECART1;ARTES 1;80;2022.1;MOD0024 - MECÂNICA-INTEGRADO-1°SÉRIE-2020;02 - 2020.1;1; MECANICA;Integrado;CAMPUS CORURIPE;50;não se aplica
COREDIARTE1;ARTES 1;80;2022.1;MOD0025 - EDIFICAÇÕES - INTEGRADO - 1°SÉRIE - 2020;03 - 2020.1;1;EDIFICACOES;Integrado;CAMPUS CORURIPE;50;não se aplica
COREDIARTE1;ARTES 1;80;2022.1;MOD0025 - EDIFICAÇÕES - INTEGRADO - 1°SÉRIE - 2020;03 - 2020.1;1;EDIFICACOES;Integrado;CAMPUS CORURIPE;50;não se aplica
COREDIARTE1;ARTES 1;80;2022.1;MOD0025 - EDIFICAÇÕES - INTEGRADO - 1°SÉRIE - 2020;03 - 2020.1;1;EDIFICACOES;Integrado;CAMPUS CORURIPE;10;não se aplica
MACELEARTE1;ARTES 1;80;2022.1;MOD22038 - ELETRÔNICA-INTEGRADO-1° SÉRIE - 2020;032018 - 2020.1;1;ELETRONICA;Integrado;CAMPUS MACEIO;60;não se aplica
MACELEARTE1;ARTES 1;80;2022.1;MOD22038 - ELETRÔNICA-INTEGRADO-1° SÉRIE - 2020;032018 - 2020.1;1;ELETRONICA;Integrado;CAMPUS MACEIO;50;não se aplica
MACMECART1;ARTES 1;80;2022.1;MOD22039 - MECÂNICA-INTEGRADO-1°SÉRIE-2020;062019 - 2020.1;1;MECANICA;Integrado;CAMPUS MACEIO;50;não se aplica
MACMECART1;ARTES 1;80;2022.1;MOD22039 - MECÂNICA-INTEGRADO-1°SÉRIE-2020;062019 - 2020.1;1;MECANICA;Integrado;CAMPUS MACEIO;50;não se aplica
VICINIART1;ARTES 1;80;2022.1;MOD0026 - INFORMÁTICA PARA INTERNET-INTEGRADO-1°SÉRIE- 2020;02 - 2020.1;1;INFORMATICA PARA INTERNET;Integrado;CAMPUS VICOSA;50;não se aplica
VICINIART1;ARTES 1;80;2022.1;MOD0026 - INFORMÁTICA PARA INTERNET-INTEGRADO-1°SÉRIE- 2020;02 - 2020.1;1;INFORMATICA PARA INTERNET;Integrado;CAMPUS VICOSA;50;não se aplica
VICINIART1;ARTES 1;80;2022.1;MOD0026 - INFORMÁTICA PARA INTERNET-INTEGRADO-1°SÉRIE- 2020;02 - 2020.1;1;INFORMATICA PARA INTERNET;Integrado;CAMPUS VICOSA;50;não se aplica
VICINIART1;ARTES 1;80;2022.1;MOD0026 - INFORMÁTICA PARA INTERNET-INTEGRADO-1°SÉRIE- 2020;02 - 2020.1;1;INFORMATICA PARA INTERNET;Integrado;CAMPUS VICOSA;50;não se aplica
MURALIARTE1;ARTES I;24;2022.2;MOD0019 - ALIMENTOS - INTEGRADO - 1º MÓDULO - 2022.2;01 - 2022.2;1;ALIMENTOS;Integrado/EJA;CAMPUS MURICI;40;não se aplica
ART011;ARTESANATO;40;2022.1;MOD22019 - ARTESANATO-MÓDULO 2 - 2008;212019 - 2008.1;2;ARTESANATO;Integrado/EJA;CAMPUS MACEIO;20;não se aplica
ELET19;AUTOMAÇÃO INDUSTRIAL;80;2022.2;MOD0510 - ELET_SUB_SEMESTRE IV_2017.1;01 - 2017.1;4;ELETROELETRONICA;Subsequente;CAMPUS ARAPIRACA;50;não se aplica
AUTI-ELE-4;AUTOMAÇÃO INDUSTRIAL;120;2022.1;048 - 4 - ARA - INTEGRADO EM ELETROELETRÔNICA - PERIODO 4;048 - 2010.2;4;ELETROELETRONICA;Integrado;CAMPUS ARAPIRACA;50;não se aplica
AUTI-ELE-4;AUTOMAÇÃO INDUSTRIAL;120;2022.1;048 - 4 - ARA - INTEGRADO EM ELETROELETRÔNICA - PERIODO 4;048 - 2010.2;4;ELETROELETRONICA;Integrado;CAMPUS ARAPIRACA;50;não se aplica
ARAELOAUIN3;AUTOMAÇÃO INDUSTRIAL;120;2022.1;MOD0519 - ELETROELETRÔNICA-INTEGRADO-3ª SÉRIE-2020;049 - 2020.1;3;ELETROELETRONICA;Integrado;CAMPUS ARAPIRACA;50;não se aplica
ARAELOAUIN3;AUTOMAÇÃO INDUSTRIAL;120;2022.1;MOD0519 - ELETROELETRÔNICA-INTEGRADO-3ª SÉRIE-2020;049 - 2020.1;3;ELETROELETRONICA;Integrado;CAMPUS ARAPIRACA;50;não se aplica
MAC44AUIN4;AUTOMAÇÃO INDUSTRIAL;80;2022.1;MOD0578 - ELETROTÉCNICA SUBSEQUENTE 2012.1 - 4º MÓDULO;01 - 2012.1;4;ELETROTECNICA ;Subsequente;CAMPUS MACEIO;25;não se aplica
MAC04AUIN4;AUTOMAÇÃO INDUSTRIAL;120;2022.1;MOD0558 - ELETROTÉCNICA INTEGRADO 2008.1 - 4º ANO;01 - 2008.1;4;ELETROTECNICA;Integrado;CAMPUS MACEIO;30;não se aplica
MAC04AUIN4;AUTOMAÇÃO INDUSTRIAL;120;2022.1;MOD0558 - ELETROTÉCNICA INTEGRADO 2008.1 - 4º ANO;01 - 2008.1;4;ELETROTECNICA;Integrado;CAMPUS MACEIO;15;não se aplica
MAC04AUIN4;AUTOMAÇÃO INDUSTRIAL;120;2022.1;MOD0558 - ELETROTÉCNICA INTEGRADO 2008.1 - 4º ANO;01 - 2008.1;4;ELETROTECNICA;Integrado;CAMPUS MACEIO;20;não se aplica
MAC04AUIN4;AUTOMAÇÃO INDUSTRIAL;120;2022.1;MOD0558 - ELETROTÉCNICA INTEGRADO 2008.1 - 4º ANO;01 - 2008.1;4;ELETROTECNICA;Integrado;CAMPUS MACEIO;20;não se aplica
MAC04AUIN4;AUTOMAÇÃO INDUSTRIAL;120;2022.1;MOD0562 - ELETROTÉCNICA INTEGRADO 2012.1 - 4º ANO;02 - 2012.1;4;ELETROTECNICA;Integrado;CAMPUS MACEIO;20;não se aplica
MAC04AUIN4;AUTOMAÇÃO INDUSTRIAL;120;2022.1;MOD0558 - ELETROTÉCNICA INTEGRADO 2008.1 - 4º ANO;01 - 2008.1;4;ELETROTECNICA;Integrado;CAMPUS MACEIO;15;não se aplica
MAC04AUIN4;AUTOMAÇÃO INDUSTRIAL;120;2022.1;MOD0562 - ELETROTÉCNICA INTEGRADO 2012.1 - 4º ANO;02 - 2012.1;4;ELETROTECNICA;Integrado;CAMPUS MACEIO;15;não se aplica
MAC04AUIN4;AUTOMAÇÃO INDUSTRIAL;120;2022.1;MOD0562 - ELETROTÉCNICA INTEGRADO 2012.1 - 4º ANO;02 - 2012.1;4;ELETROTECNICA;Integrado;CAMPUS MACEIO;20;não se aplica
MACELTAUIN3;AUTOMAÇÃO INDUSTRIAL;80;2022.1;MOD22047 - ELETROTÉCNICA_INTEGRADO_3ª SÉRIE_2020.1;042018 - 2020.1;3;ELETROTECNICA;Integrado;CAMPUS MACEIO;19;não se aplica
MACELTAUIN3;AUTOMAÇÃO INDUSTRIAL;80;2022.1;MOD22047 - ELETROTÉCNICA_INTEGRADO_3ª SÉRIE_2020.1;042018 - 2020.1;3;ELETROTECNICA;Integrado;CAMPUS MACEIO;20;não se aplica
MAC04AUIN4;AUTOMAÇÃO INDUSTRIAL;120;2022.1;MOD0562 - ELETROTÉCNICA INTEGRADO 2012.1 - 4º ANO;02 - 2012.1;4;ELETROTECNICA;Integrado;CAMPUS MACEIO;15;não se aplica
MACELTAUIN3;AUTOMAÇÃO INDUSTRIAL;80;2022.1;MOD22047 - ELETROTÉCNICA_INTEGRADO_3ª SÉRIE_2020.1;042018 - 2020.1;3;ELETROTECNICA;Integrado;CAMPUS MACEIO;18;não se aplica
MAC04AUIN4;AUTOMAÇÃO INDUSTRIAL;120;2022.1;MOD0562 - ELETROTÉCNICA INTEGRADO 2012.1 - 4º ANO;02 - 2012.1;4;ELETROTECNICA;Integrado;CAMPUS MACEIO;30;não se aplica
MACELTAUIN3;AUTOMAÇÃO INDUSTRIAL;80;2022.1;MOD22047 - ELETROTÉCNICA_INTEGRADO_3ª SÉRIE_2020.1;042018 - 2020.1;3;ELETROTECNICA;Integrado;CAMPUS MACEIO;18;não se aplica
MACELTAUIN3;AUTOMAÇÃO INDUSTRIAL;80;2022.1;MOD22047 - ELETROTÉCNICA_INTEGRADO_3ª SÉRIE_2020.1;042018 - 2020.1;3;ELETROTECNICA;Integrado;CAMPUS MACEIO;20;não se aplica
PINELTAUIN3;AUTOMAÇÃO INDUSTRIAL;80;2022.1;MOD0118 - ELETROTÉCNICA_INTEGRADO_3ª SÉRIE_2020.1;05 - 2020.1;3;ELETROTECNICA;Integrado;CAMPUS PALMEIRA DOS INDIOS;60;não se aplica
PINELTAUIN3;AUTOMAÇÃO INDUSTRIAL;80;2022.1;MOD0118 - ELETROTÉCNICA_INTEGRADO_3ª SÉRIE_2020.1;05 - 2020.1;3;ELETROTECNICA;Integrado;CAMPUS PALMEIRA DOS INDIOS;60;não se aplica
SOLD021;AUTOMAÇÃO NA SOLDAGEM;40;2022.1;MOD0015 - SOLD - 4º SEMESTRE - 2017.1;02 - 2017.1;4;SOLDAGEM;Subsequente;CAMPUS CORURIPE;40;não se aplica
SOLD021;AUTOMAÇÃO NA SOLDAGEM;40;2022.1;MOD0008 - SOLD - 4ª SÉRIE - 2014.2;01 - 2014.2;4;SOLDAGEM;Subsequente;CAMPUS CORURIPE;40;não se aplica
MAC18AVAG3;AVALIAÇÃO DE AGENTES;40;2022.1;MOD0590 - SEG. TRABALHO SUBSEQUENTE 2017.1 - 3º MÓDULO;02 - 2017.1;3;SEGURANCA DO TRABALHO;Subsequente;CAMPUS MACEIO;40;não se aplica
MAC18AVAG3;AVALIAÇÃO DE AGENTES;40;2022.1;MOD0590 - SEG. TRABALHO SUBSEQUENTE 2017.1 - 3º MÓDULO;02 - 2017.1;3;SEGURANCA DO TRABALHO;Subsequente;CAMPUS MACEIO;40;não se aplica
ST034;AVALIAÇÃO DE AGENTES;40;2022.1;MOD0106 - SEG_TRAB - SUBSEQUENTE - 3º MÓDULO - 2016.2;02 - 2016.2;3;SEGURANCA DO TRABALHO;Subsequente;CAMPUS PALMEIRA DOS INDIOS;60;não se aplica
SETR007;AVALIAÇÃO DE AGENTES;40;2022.1;MOD0462 - SETR - MÓDULO 3 - 2016.1;046 - 2016.1;3;SEGURANCA DO TRABALHO;Subsequente;CAMPUS SAO MIGUEL DOS CAMPOS;50;não se aplica
